url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,https_token,submitting_to_email,count_redirects,has_executable_files,count_javascript_files,Label
14,0,1,0,186,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,9,6,0,0,137,0,0,83,171,49,1,1,1,9551,186,211,0,0,1,0,1,1,10,1,0,0,0,76,0,68,-1,0,1,1,0,1,1,1,0,0,9,1
11,1,1,0,17,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,4,4,0,0,22,0,0,7,6,29,1,1,1,1330,17,39,0,1,1,0,0,0,21,1,0,0,0,10,0,0,-1,0,1,1,0,1,1,1,1,0,3,1
18,0,1,2,507,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,118,0,0,305,168,0,0,47,101,49,1,1,1,30287,507,896,0,1,1,0,0,1,33,0,0,0,0,320,0,123,-1,0,1,1,0,1,1,1,0,0,3,1
14,0,1,0,20,0,0,0,0,1,1,-1,1,0,1,1,0,0,0,0,0,3,0,0,14,0,0,10,15,17,1,1,1,2330,20,108,0,0,0,0,0,0,4,0,0,0,0,40,0,41,-1,0,1,1,0,1,1,1,1,0,14,1
14,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,70,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,3,1
19,0,1,0,16,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,6,5,0,0,10,0,0,3,5,28,1,1,0,765,16,38,0,1,1,0,0,0,4,1,0,0,0,18,0,0,-1,0,1,1,0,1,1,1,1,0,0,1
12,0,1,4,110,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,14,0,0,86,0,0,6,24,41,1,1,1,4187,110,134,1,1,0,0,1,0,18,1,0,0,0,6,0,4,-1,0,1,1,0,1,1,1,0,0,15,1
19,0,1,3,246,0,1,0,0,1,1,-1,1,0,1,1,0,0,0,0,1,19,0,0,84,0,0,39,53,59,0,1,1,24393,246,415,0,1,1,0,0,0,29,1,0,0,0,880,0,304,-1,0,1,1,0,1,1,1,0,0,3,1
14,0,1,2,37,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,4,1,0,125,29,0,0,21,12,10,0,1,1,4351,37,122,0,1,1,0,0,1,2,1,0,0,0,35,0,2,-1,0,1,1,0,1,1,1,0,0,12,1
15,1,1,0,73,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,11,0,0,15,18,8,12,32,59,1,1,1,4967,73,222,0,1,1,0,0,1,29,1,0,0,0,174,3,100,-1,0,1,1,0,1,1,1,1,0,29,1
13,0,1,0,339,0,1,0,0,1,1,-1,1,0,1,1,0,1,0,0,7,5,0,0,349,0,0,70,35,73,1,1,1,12029,339,441,0,1,1,0,0,1,24,1,0,0,0,136,0,38,-1,0,1,1,0,1,1,1,0,0,11,1
25,0,1,0,128,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,87,0,0,64,57,77,1,1,1,9635,128,200,0,1,0,0,1,0,18,0,0,0,0,93,0,30,-1,0,1,1,0,1,1,1,0,0,25,1
16,0,1,0,259,0,1,0,-1,1,1,-1,1,1,1,1,0,0,0,0,4,2,0,0,164,0,0,8,46,13,1,1,1,4013,259,380,6,1,1,0,0,1,9,1,0,0,0,141,0,34,-1,0,1,1,0,1,1,1,0,0,28,1
18,0,1,2,1047,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,13,0,2,0,876,0,0,18,189,56,1,1,1,20844,1047,596,24,1,1,0,0,0,6,1,0,0,0,121,0,57,-1,0,1,1,0,1,1,1,1,0,22,1
23,0,1,2,88,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,70,1,19,0,0,0,1610,88,21,0,0,0,0,0,0,6,0,0,0,0,28,0,0,-1,0,1,1,0,1,1,1,0,0,1,1
16,0,1,2,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,1
23,1,1,2,56,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,7,0,0,10,1,0,0,1917,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1,0,1,1,1,0,0,0,1
18,0,1,2,193,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,4,0,0,12,12,43,1,0,1,9278,193,419,0,0,0,0,0,0,5,1,0,0,0,8,0,65,-1,0,1,1,0,1,1,1,0,0,10,1
16,0,1,0,11,1,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,7,87,0,1,0,259,11,11,0,0,0,0,0,0,5,1,0,0,0,3,0,7,-1,0,1,1,0,1,1,1,0,0,4,1
19,0,1,2,73,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,27,0,0,12,32,47,1,0,1,2562,73,123,0,1,1,0,0,1,22,1,0,0,0,89,0,16,-1,0,1,1,0,1,1,1,1,0,0,1
14,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,214,1,8,0,0,0,0,0,0,4,0,0,0,0,0,0,2,-1,0,1,1,0,1,1,1,1,0,5,1
22,0,1,0,128,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,2,0,0,29,0,0,1,17,54,0,1,1,4621,128,265,29,1,0,0,0,0,23,1,0,1,171,11,0,60,-1,0,1,1,0,1,1,1,1,0,5,1
25,0,1,2,645,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,3,13,0,84,179,13,0,115,17,59,1,1,1,52840,645,1126,0,1,1,0,0,1,14,1,0,0,0,34,1,58,-1,0,1,1,0,1,1,1,1,0,2,1
23,0,1,0,137,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,21,105,0,0,6,5,90,1,1,1,2504,137,73,0,1,1,0,0,1,5,0,0,0,0,1,0,8,-1,0,1,1,0,1,1,1,0,0,2,1
17,0,1,0,202,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,51,0,0,56,45,57,1,1,1,7646,202,879,8,0,0,0,1,0,26,1,0,0,0,59,0,45,-1,0,1,1,0,1,1,1,1,0,24,1
12,0,1,8,49,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,7,0,0,28,0,0,10,2,33,1,1,1,6936,49,113,0,1,1,0,1,0,14,1,0,0,0,50,0,13,-1,0,1,1,0,1,1,1,0,0,0,1
13,0,1,0,1,0,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,1,1
13,1,1,0,24,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,22,0,0,19,7,14,1,1,1,4163,24,7,0,1,1,0,1,0,7,1,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,3,1
30,0,1,0,105,0,1,0,-1,1,1,0,1,0,1,1,0,0,0,0,1,2,0,0,68,0,0,20,25,30,0,0,1,5367,105,106,0,1,1,0,1,0,7,1,0,0,0,14,0,14,-1,0,1,1,0,1,1,1,0,0,9,1
19,0,1,0,127,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,8,7,0,0,88,0,0,22,21,64,0,1,1,5308,127,182,6,1,1,0,0,0,21,1,0,1,0,34,0,43,-1,0,1,1,0,1,1,1,1,0,8,1
20,0,1,0,129,0,1,0,-1,1,1,0,1,1,1,1,0,0,0,0,4,5,0,0,42,0,0,34,14,57,1,1,1,9154,129,400,0,1,1,0,1,1,18,1,0,0,0,29,0,24,-1,0,1,1,0,1,1,1,0,0,0,1
16,1,1,2,12,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,10,2,24,0,0,0,454,12,3,0,0,0,0,0,0,3,0,0,0,0,0,2,8,-1,0,1,1,0,1,1,1,0,0,0,1
19,0,1,3,22,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,4,1,0,0,20,0,0,5,7,24,1,1,1,3261,22,46,3,1,1,0,1,0,13,1,0,1,0,9,0,9,-1,0,1,1,0,1,1,1,1,0,2,1
17,0,1,0,186,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,3,0,0,0,76,0,0,0,37,42,1,0,1,4298,186,254,0,1,1,1,0,1,11,0,0,0,0,58,0,68,-1,0,1,1,0,1,1,1,0,0,4,1
20,0,1,2,94,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,39,60,1,1,1,11414,94,441,0,1,0,0,1,0,31,0,0,0,0,14,0,119,-1,0,1,1,0,1,1,1,1,0,0,1
12,0,1,2,4,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,6,10,0,0,0,0,0,11,7,35,1,0,0,2276,4,55,0,0,1,0,0,1,3,0,0,0,0,5,0,4,-1,0,1,1,0,1,1,1,1,0,2,1
24,0,1,0,112,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,35,0,0,77,24,20,1,0,1,7576,112,211,0,0,0,0,1,0,6,1,0,1,0,33,0,43,-1,0,1,1,0,1,1,1,0,0,14,1
16,0,1,0,19,0,0,0,0,1,1,-1,1,0,1,1,0,0,0,0,0,5,0,0,10,0,0,12,12,34,1,1,1,3701,19,95,0,0,0,0,0,0,19,0,0,0,0,31,0,0,-1,0,1,1,0,1,1,1,0,0,9,1
13,0,1,0,56,0,0,0,0,1,1,-1,1,0,1,1,0,0,0,0,0,2,0,0,46,0,0,23,54,17,1,1,1,4315,56,108,6,1,0,0,1,0,11,1,0,0,0,5,0,11,-1,0,1,1,0,1,1,1,1,0,20,1
15,0,1,0,0,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,81,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,1
16,0,1,0,53,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,6,12,0,0,0,4638,53,110,0,1,1,0,0,0,21,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,1,1
10,0,1,3,25,0,1,0,0,1,1,-1,1,1,0,1,0,1,0,0,9,0,0,0,23,0,0,4,12,45,0,0,0,1266,25,43,0,0,1,0,1,1,5,0,0,0,0,4,0,4,-1,0,1,1,0,1,1,1,0,0,4,1
14,0,1,0,245,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,24,5,0,0,148,0,0,29,23,69,0,1,1,7108,245,277,0,1,1,0,1,1,15,1,0,1,8,76,0,52,-1,0,1,1,0,1,1,1,0,0,7,1
19,0,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,174,1,9,0,0,0,0,0,0,1,0,0,0,0,3,0,0,-1,0,1,1,0,1,1,1,0,0,0,1
18,0,1,4,5,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,49,53,0,0,0,410,5,129,0,0,0,0,0,1,17,1,0,0,0,7,0,6,-1,0,1,1,0,1,1,1,0,0,2,1
16,0,1,0,63,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,35,0,0,18,36,65,1,1,1,3385,63,134,0,1,0,0,1,0,15,1,0,0,1,13,0,53,-1,0,1,1,0,1,1,1,0,0,3,1
21,0,1,0,39,0,1,0,0,-1,1,1,1,1,0,1,0,0,0,0,4,0,0,0,10,0,0,32,35,39,0,1,1,5101,39,187,0,0,1,0,0,1,15,1,0,0,0,86,0,25,-1,0,1,1,0,1,1,1,1,0,1,1
16,0,1,4,159,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,3,2,0,0,162,0,0,27,16,30,0,1,1,13350,159,174,11,1,1,0,1,1,24,1,0,1,3,38,0,27,-1,0,1,1,0,1,1,1,1,0,1,1
22,0,1,4,63,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,7,0,0,77,7,65,1,1,1,9653,63,137,0,1,0,0,1,0,5,1,0,0,0,17,0,50,-1,0,1,1,0,1,1,1,0,0,1,1
24,0,1,0,92,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2,0,85,16,0,0,11,17,74,1,1,0,4665,92,63,0,1,1,0,0,0,12,1,0,0,0,37,0,0,-1,0,1,1,0,1,1,1,0,0,8,1
18,0,1,0,54,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,16,0,0,1,9,42,1,1,1,2693,54,83,0,1,0,0,1,0,15,1,0,0,0,1,0,14,-1,0,1,1,0,1,1,1,1,0,1,1
18,0,1,0,83,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,4,17,0,0,45,0,0,24,21,14,0,0,1,6162,83,233,0,1,1,0,0,1,10,1,0,0,0,40,0,42,-1,0,1,1,0,1,1,1,1,0,14,1
15,0,1,0,204,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,4,0,0,99,0,0,10,34,33,1,1,0,5794,204,388,44,1,1,0,1,0,6,1,0,1,17,159,0,35,-1,0,1,1,0,1,1,1,1,0,22,1
15,0,1,0,51,0,1,0,0,1,1,-1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,14,46,0,0,0,1346,51,128,0,0,0,0,0,1,32,0,0,0,0,2,0,27,-1,0,1,1,0,1,1,1,1,0,13,1
22,0,1,2,50,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,6,0,0,32,0,0,7,6,62,1,1,0,2423,50,40,0,1,1,0,1,0,44,1,0,1,14,3,0,16,-1,0,1,1,0,1,1,1,0,0,1,1
24,1,1,0,198,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,8,3,0,0,93,0,0,18,38,32,1,1,1,9097,198,400,0,1,1,0,0,1,28,1,0,1,2,206,0,41,-1,0,1,1,0,1,1,1,1,0,6,1
21,0,1,0,35,1,1,0,0,-1,1,1,1,0,1,1,1,1,0,0,2,1,0,0,16,0,0,5,63,58,0,0,1,1618,35,100,1,1,1,0,1,0,9,1,0,0,0,19,0,21,-1,0,1,1,0,1,1,1,1,0,3,1
19,0,1,0,40,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2,0,0,16,0,0,17,11,16,0,1,0,3999,40,180,2,1,0,0,0,0,18,0,0,0,0,116,0,59,-1,0,1,1,0,1,1,1,1,0,10,1
17,0,1,0,258,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,7,2,0,0,242,0,0,39,16,49,1,1,1,10630,258,300,0,1,1,1,1,1,23,1,0,1,47,108,0,108,-1,0,1,1,0,1,1,1,0,0,10,1
22,0,1,0,133,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,5,0,0,103,0,0,14,23,33,1,1,1,4805,133,81,0,0,0,0,1,0,2,1,0,0,0,1,0,9,-1,0,1,1,0,1,1,1,0,0,18,1
21,0,1,0,566,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,7,8,0,18,59,0,0,48,17,62,1,1,1,44809,566,600,1,1,1,0,0,1,12,1,0,0,0,570,0,18,-1,0,1,1,0,1,1,1,0,0,4,1
19,0,1,0,144,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,5,1,0,0,34,0,0,29,10,5,0,0,1,3285,144,11,0,1,1,0,0,1,13,1,0,0,0,12,0,33,-1,0,1,1,0,1,1,1,0,0,5,1
22,4,1,0,26,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,4,5,0,0,19,6,0,12,14,11,1,1,1,1799,26,50,0,0,0,0,1,1,8,0,0,0,0,6,2,8,-1,0,1,1,0,1,1,1,0,0,12,1
12,2,1,2,99,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,10,21,0,91,6,140,1,0,0,5919,99,24,0,0,0,0,0,0,13,0,0,0,0,10,7,115,-1,0,1,1,0,1,1,1,0,0,4,1
15,0,1,0,25,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,5,1,0,0,3,0,0,35,6,52,0,0,0,1678,25,24,0,0,1,0,0,1,5,0,0,0,0,4,0,2,-1,0,1,1,0,1,1,1,0,0,3,1
18,0,1,0,174,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,15,9,0,0,120,0,0,17,30,57,1,1,1,7580,174,184,11,1,1,0,0,0,8,1,0,0,6,30,0,41,-1,0,1,1,0,1,1,1,0,0,8,1
26,1,1,0,34,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,28,0,0,1,16,18,0,0,0,787,34,26,0,1,1,0,0,0,16,1,0,0,0,7,0,5,-1,0,1,1,0,1,1,1,0,0,14,1
20,0,1,3,48,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,8,1,0,0,21,2,0,4,30,37,1,1,1,3619,48,116,9,1,1,0,0,1,21,1,0,0,0,5,1,16,-1,0,1,1,0,1,1,1,1,0,2,1
20,0,1,0,28,0,0,0,-1,1,1,-1,1,0,1,1,0,0,0,0,0,11,0,0,0,0,0,22,16,39,0,0,0,989,28,122,0,1,0,0,0,0,16,1,0,0,0,11,0,52,-1,0,1,1,0,1,1,1,0,0,12,1
18,0,0,0,42,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,8,23,0,62,57,0,0,114,29,67,1,1,1,20518,42,365,0,0,1,0,1,0,9,0,0,1,1,102,0,18,-1,0,1,1,0,1,1,1,1,0,1,1
18,0,1,0,244,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2,11,0,0,192,0,0,54,13,37,1,0,1,10115,244,172,18,1,1,0,1,1,10,1,0,1,0,47,0,22,-1,0,1,1,0,1,1,1,0,0,4,1
15,0,1,0,118,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,75,0,0,4,8,33,0,0,0,1152,118,19,0,0,1,0,0,0,5,0,0,0,0,81,0,72,-1,0,1,1,0,1,1,1,0,0,7,1
19,0,1,0,137,0,0,0,0,1,1,-1,1,0,1,1,0,0,0,1,0,15,0,0,91,0,0,36,30,63,1,1,1,9227,137,397,0,1,0,0,0,0,11,1,0,0,3,58,0,11,-1,0,1,1,0,1,1,1,0,0,19,1
27,1,1,0,111,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,16,14,0,0,43,0,0,11,16,48,1,0,0,4814,111,198,0,0,1,0,1,1,16,0,0,0,0,32,0,18,-1,0,1,1,0,1,1,1,1,0,1,1
21,0,1,0,130,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,11,2,0,0,21,0,0,4,34,21,0,0,1,4876,130,117,25,1,1,0,0,1,266,1,0,0,0,90,0,18,-1,0,1,1,0,1,1,1,0,0,4,1
19,0,1,0,1126,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1132,0,0,5,69,23,0,1,0,49517,1126,174,20,1,1,0,0,0,46,1,0,0,0,23,0,24,-1,0,1,1,0,1,1,1,1,0,1,1
14,0,1,2,47,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,21,11,11,3,0,45,0,0,0,4833,47,16,0,0,0,0,0,0,2,0,0,0,0,96,11,11,-1,0,1,1,0,1,1,1,1,0,0,1
32,0,1,0,292,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,3,2,0,0,55,0,0,10,83,63,1,1,1,6156,292,323,19,1,1,0,1,1,18,1,0,0,0,20,0,221,-1,0,1,1,0,1,1,1,0,0,1,1
21,0,1,0,62,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,10,1,0,0,24,0,0,34,86,107,0,1,1,4431,62,526,0,1,1,0,1,1,7,0,0,0,0,33,0,22,-1,0,1,1,0,1,1,1,1,0,7,1
17,0,1,0,200,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,67,105,27,13,26,111,1,1,1,9106,200,190,0,1,1,0,0,0,28,1,0,0,0,45,5,19,-1,0,1,1,0,1,1,1,1,0,8,1
25,1,1,2,2,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,608,2,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,0,1,1,0,1,1,1,0,0,0,1
28,0,1,0,149,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,3,1,0,0,22,0,0,62,29,50,1,1,1,55620,149,62,0,1,1,0,0,0,13,1,0,0,103,38,0,17,-1,0,1,1,0,1,1,1,1,0,2,1
12,0,1,0,189,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,18,8,0,4,118,0,0,0,15,43,1,0,0,4842,189,196,0,0,1,0,0,1,3,0,0,0,0,87,0,15,-1,0,1,1,0,1,1,1,0,0,8,1
18,0,1,0,130,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,100,0,0,61,61,57,1,1,1,14746,130,718,5,1,0,0,0,0,25,1,0,0,0,118,0,52,-1,0,1,1,0,1,1,1,1,0,1,1
17,2,1,0,178,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,3,5,0,0,48,0,0,0,7,28,1,1,0,3226,178,92,0,1,1,0,0,1,8,1,0,0,0,32,0,28,-1,0,1,1,0,1,1,1,1,0,2,1
15,0,1,0,20,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,8,0,0,19,5,42,1,1,1,2494,20,103,0,1,0,0,0,0,15,1,0,0,0,5,0,14,-1,0,1,1,0,1,1,1,1,0,5,1
22,0,1,0,122,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,6,1,0,0,94,7,3,22,34,65,0,1,1,10500,122,505,0,1,0,0,0,0,20,1,0,1,0,45,1,10,-1,0,1,1,0,1,1,1,1,0,1,1
17,0,1,0,169,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,8,0,0,0,74,0,0,0,29,16,1,0,1,6875,169,318,0,0,1,0,0,1,12,0,0,0,0,59,0,27,-1,0,1,1,0,1,1,1,1,0,1,1
29,1,1,0,69,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,5,8,0,7,6,0,0,21,9,45,0,0,1,6538,69,250,19,0,1,0,0,0,23,1,0,0,0,61,0,20,-1,0,1,1,0,1,1,1,1,0,0,1
13,0,1,0,79,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,62,0,0,46,17,11,0,1,1,2908,79,149,0,0,0,0,0,0,11,0,0,0,0,42,0,28,-1,0,1,1,0,1,1,1,0,0,8,1
17,0,1,0,226,0,1,0,0,1,1,-1,1,1,1,1,1,1,0,0,9,8,0,0,177,0,0,34,30,62,0,1,0,10304,226,608,0,1,1,0,0,1,21,1,0,0,0,338,0,34,-1,0,1,1,0,1,1,1,0,0,9,1
30,0,1,3,55,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,14,3,0,6,33,0,0,28,55,58,0,1,1,3270,55,278,0,1,1,0,1,1,17,0,0,0,0,45,0,22,-1,0,1,1,0,1,1,1,1,0,2,1
17,0,1,0,210,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,9,0,0,0,60,34,3,21,29,39,0,0,1,7228,210,144,0,0,1,0,1,1,8,0,0,0,0,90,1,63,-1,0,1,1,0,1,1,1,0,0,6,1
23,0,1,0,106,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,8,2,0,0,20,0,0,5,43,55,1,1,1,8891,106,546,0,1,1,0,0,1,18,1,0,0,0,21,0,69,-1,0,1,1,0,1,1,1,0,0,2,1
18,2,1,0,106,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,29,0,0,11,13,32,1,0,0,13878,106,867,0,1,0,1,0,1,10,0,0,0,0,175,0,231,-1,0,1,1,0,1,1,1,0,0,10,1
13,0,1,0,0,0,0,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,1,0,0,237,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,-1,0,1,1,0,1,1,1,1,0,1,1
17,0,1,0,9,0,0,0,-1,1,1,-1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,9,70,26,1,1,1,1316,9,96,0,1,0,0,0,0,18,0,0,0,0,5,0,13,-1,0,1,1,0,1,1,1,0,0,18,1
12,0,1,0,156,0,1,0,0,1,1,-1,1,0,1,1,0,0,0,0,3,12,0,0,99,0,0,33,36,15,0,1,1,7071,156,252,1,1,0,0,1,1,19,1,0,0,0,23,0,45,-1,0,1,1,0,1,1,1,0,0,3,1
15,0,1,0,44,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,3,2,0,0,35,0,0,7,8,99,1,0,1,2284,44,42,0,0,1,0,0,0,15,1,0,0,0,22,0,12,-1,0,1,1,0,1,1,1,1,0,3,1
13,1,1,0,80,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,15,0,0,0,40,0,0,42,29,60,1,1,1,8509,80,326,6,1,1,0,1,1,16,1,0,0,0,52,0,45,-1,0,1,1,0,1,1,1,1,0,1,1
17,0,1,0,157,1,1,0,-1,1,1,0,1,1,0,1,0,1,0,0,6,0,0,0,117,18,0,4,25,12,1,1,0,6471,157,90,0,0,1,0,0,1,6,0,0,0,0,116,4,70,-1,0,1,1,0,1,1,1,0,0,12,1
20,0,1,0,606,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,20,20,0,0,510,0,0,38,83,54,1,1,1,28796,606,429,0,1,1,0,1,0,13,1,0,1,287,186,0,241,-1,0,1,1,0,1,1,1,1,0,9,1
18,0,1,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,1
14,1,1,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,30,1,1,0,324,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,1
18,0,1,0,65,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,21,0,0,24,8,43,1,1,1,4852,65,85,0,1,0,0,0,0,6,0,0,0,0,7,0,22,-1,0,1,1,0,1,1,1,0,0,8,1
14,0,1,0,35,0,0,0,0,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,7,14,0,1,1,2602,35,149,0,0,0,0,0,0,2,0,0,0,0,22,0,0,-1,0,1,1,0,1,1,1,1,0,5,1
16,0,1,0,37,0,1,0,-1,1,1,0,1,1,0,1,1,1,0,0,9,0,0,3,21,0,0,6,18,62,1,0,1,1215,37,60,0,0,1,0,1,1,11,0,0,0,0,18,0,22,-1,0,1,1,0,1,1,1,0,0,6,1
