url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,https_token,submitting_to_email,count_redirects,has_executable_files,count_javascript_files,Label
19,1,1,0,2,0,1,1,-1,1,1,1,1,0,1,1,1,1,0,0,7,1,0,0,0,0,0,3,9,6,0,1,0,261,2,9,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0,-1,1,1,0,1,1,1,0,0,8,0
23,1,1,2,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
12,0,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
80,15,1,2,2,0,1,0,0,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,449,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
19,1,1,2,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0,0
76,11,1,2,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
13,0,1,2,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
11,1,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
11,1,1,0,2,0,1,0,0,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,449,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
76,8,1,2,147,0,1,1,-1,-1,1,1,1,0,1,1,0,1,0,0,52,17,0,0,92,0,0,69,17,28,1,1,1,10373,147,418,0,1,1,0,0,1,9,1,0,1,4,163,0,22,0,-1,1,1,0,1,1,1,1,0,7,0
76,6,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
16,0,1,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
21,2,1,2,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
76,12,1,2,18,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,44,0,0,27,3,7,1,1,0,8293,18,161,0,1,0,0,1,0,3,1,0,0,0,16,0,16,0,-1,1,1,-1,1,1,1,0,0,3,0
80,8,1,2,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
11,0,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
11,0,1,4,0,0,0,0,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,59,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,13,0
76,15,1,2,0,1,1,1,-1,-1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,7,22,1,0,0,411,0,16,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,5,0
11,1,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
21,0,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
76,12,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
23,0,1,0,9,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,15,1,1,1,587,9,14,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,-1,1,1,1,1,1,1,0,0,1,0
76,6,1,2,0,0,1,1,0,-1,1,1,1,0,1,1,0,1,0,0,6,1,0,0,0,0,0,1,16,18,0,0,0,307,0,22,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,-1,1,1,1,1,1,1,0,0,8,0
11,1,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,0,0
22,1,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
19,1,1,0,0,0,1,1,-1,-1,1,1,1,0,1,1,0,1,0,0,6,1,0,0,0,0,0,1,16,18,0,0,0,307,0,22,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,-1,1,1,-1,1,1,1,0,0,8,0
23,0,1,0,18,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,44,0,0,27,3,7,1,1,0,8293,18,161,0,1,0,0,1,0,3,1,0,0,0,16,0,16,0,-1,1,1,-1,1,1,1,0,0,3,0
76,14,1,2,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
23,0,1,2,1,0,1,1,1,-1,1,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,4,8,0,0,0,118,1,13,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0,-1,1,1,1,1,1,1,0,0,3,0
14,0,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
19,1,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
19,1,1,4,0,0,0,0,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,59,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,13,0
76,11,1,2,0,0,1,1,-1,-1,1,1,1,0,1,1,0,1,0,0,6,1,0,0,0,0,0,1,16,18,0,0,0,307,0,22,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,-1,1,1,1,1,1,1,0,0,8,0
76,10,1,2,4,0,1,1,0,-1,1,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,4,4,18,1,0,1,262,4,9,0,0,1,0,0,0,2,0,0,0,0,1,0,5,0,-1,1,1,1,1,1,1,0,0,1,0
21,0,1,2,1,0,1,1,1,-1,1,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,4,8,0,0,0,118,1,13,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0,-1,1,1,1,1,1,1,1,0,3,0
76,11,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
19,1,1,4,0,0,0,0,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,59,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,13,0
19,1,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,-1,1,1,1,0,0,1,0
11,1,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,-1,1,1,1,0,0,1,0
21,0,1,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
23,0,1,0,16,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,6,0,0,2,9,53,0,1,0,765,16,16,0,0,0,0,0,0,6,1,0,0,0,4,0,1,0,-1,1,1,0,1,1,1,1,0,3,0
23,0,1,0,0,1,0,0,-1,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,3,0
20,4,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,-1,1,1,1,0,0,1,0
11,0,1,0,1,0,1,1,-1,-1,1,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,4,8,0,0,0,118,1,13,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0,-1,1,1,0,1,1,1,0,0,3,0
76,4,1,0,0,0,1,0,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
23,0,1,2,0,1,0,0,1,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,3,0
80,7,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
43,21,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
11,1,1,2,4,0,1,1,0,-1,1,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,4,4,18,1,0,1,262,4,9,0,0,1,0,0,0,2,0,0,0,0,1,0,5,0,-1,1,1,1,1,1,1,0,0,1,0
76,10,1,0,0,0,1,0,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
43,23,1,2,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
19,1,1,4,0,0,0,0,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,59,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,13,0
19,1,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
19,1,1,0,9,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,12,21,0,0,0,1846,9,35,0,0,1,0,0,0,16,0,0,0,0,4,0,4,0,-1,1,1,-1,1,1,1,1,0,3,0
21,0,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,-1,1,1,1,0,0,1,0
76,12,1,2,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
8,0,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,-1,1,1,1,0,0,1,0
23,0,1,2,1,0,1,1,1,-1,1,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,4,8,0,0,0,118,1,13,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0,-1,1,1,0,1,1,1,1,0,3,0
76,15,1,2,0,0,1,1,-1,-1,1,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,350,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
23,0,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,4,0
15,0,1,2,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
76,11,1,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
47,5,1,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-1,1,1,0,1,1,0,0,0
19,1,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
23,0,1,2,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
20,1,1,0,13,1,1,1,-1,1,1,0,1,0,1,1,0,1,0,0,5,3,0,0,5,0,0,16,8,30,0,0,0,1714,13,88,0,1,1,0,0,1,14,0,0,0,0,4,0,19,0,-1,1,1,-1,1,1,1,0,0,7,0
19,1,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,4,0
19,1,1,0,1,0,1,1,-1,-1,1,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,4,8,0,0,0,118,1,13,0,0,1,0,0,0,2,0,0,0,0,5,0,1,0,-1,1,1,0,1,1,1,0,0,3,0
26,0,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
47,5,1,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
80,7,1,2,0,0,1,1,1,-1,1,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,350,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
76,7,1,0,9,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,12,21,0,0,0,1846,9,35,0,0,1,0,0,0,16,0,0,0,0,4,0,4,0,-1,1,1,-1,1,1,1,1,0,3,0
23,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,61,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,6,0
11,1,1,2,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
8,0,1,2,2,0,1,0,-1,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,449,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
35,7,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
76,12,1,0,1,0,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,226,1,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,1,0,0,0
76,9,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
11,1,1,2,2,0,1,0,0,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,449,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
8,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
76,9,1,0,34,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,17,1,0,0,835,34,76,0,1,0,0,1,0,11,0,0,0,0,0,0,2,0,-1,1,1,0,1,1,1,1,0,5,0
11,1,1,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
74,11,1,2,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
16,0,1,0,0,0,1,0,-1,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,5,15,0,0,0,49,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,0,0,1,0
76,9,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
19,1,1,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,1,6,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
23,0,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
48,5,1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,-1,1,1,1,0,0,1,0
31,0,1,7,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
11,1,1,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
23,0,1,2,0,0,1,0,1,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,5,15,0,0,0,49,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,1,0,0,1,0
15,0,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
80,11,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
19,1,1,2,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
40,5,1,2,0,0,1,1,-1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,0,0,1,0
76,8,1,0,98,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,35,7,0,0,480,0,0,33,13,49,1,1,1,55319,98,301,0,0,0,0,1,1,26,0,0,0,0,996,0,45,0,-1,1,1,1,1,1,1,1,0,0,0
19,1,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
76,13,1,2,0,0,1,0,1,-1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,5,15,0,0,0,49,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,1,1,0,1,0
25,2,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,54,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
43,3,1,2,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
11,1,1,2,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,0,0
10,0,1,2,0,0,1,1,1,-1,1,1,1,0,0,1,0,1,0,0,6,0,0,0,0,0,0,2,4,7,0,0,0,351,0,16,0,0,0,0,1,0,4,0,0,0,0,4,0,3,0,-1,1,1,1,1,1,1,1,0,1,0
